Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.407.999.992,4.675.000.191,5.843.999.863,6.177.999.973,646.600.008,6.078.999.996,6.311.999.798,6.090.000.153,5.852.000.237,4.980.000.019,4.045.000.076,3.494.999.886,3.378.999.949
Romania,ROU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.883.699.989,1.846.500.015,2.029.500.008,2.177.099.991,2.344.199.944,2.293.199.921,2.454.100.037,2.467.000.008,2.337.800.026,219.279.995,1.882.900.047,163.939.991,1.764.500.046
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1.75E+16,2.14E+16,1.74E+16,1.66E+16,1.83E+16,1.71E+16,1.91E+16,2.00E+16,1.78E+16,1.88E+16,2.12E+16,2.41E+16,2.50E+16
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8.360.166.321,1.043.504.398,8.548.118.672,8.214.076.893,9.099.217.539,8.507.104.775,9.547.852.151,1.004.367.745,8.969.148.921,9.548.587.403,1.080.700.917,1.239.898.198,1.289.934.611
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.493.061.582,4.457.985.529,4.451.063.333,4.375.587.602,4.426.677.799,4.397.600.892,4.376.558.682,4.363.700.531,4.299.241.609,4.287.766.598,433.052.874,4.306.933.704,4.289.754.147
Romania,ROU,"Children out of school, primary, female",SE.PRM.UNER.FE,9591,10876,10281,11683,13590,18009,..,..,41212,51610,62326,66576,66026
Romania,ROU,"Children out of school, primary",SE.PRM.UNER,19541,20516,18751,20293,24545,33096,..,..,82464,104345,126456,135701,135003
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.007.298.689,1.411.076.778,1.164.732.958,6.849.392.303,8.440.464.859,5.074.743.008,6.753.710.262,7.823.411.839,1.553.440.505,704.244.763,3.683.329.444,2.878.297.236,4.470.366.608
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.384.123.924,1.801.351.833,1.970.612.603,1.419.110.957,2.446.008.606,8.907.868.421,5.320.138.872,7.490.071.117,7.249.735.907,2.844.222.698,5.349.815.088,9.997.924.911,3.084.173.841
Russian Federation,RUS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.779999971,0.800000012,0.930000007,0.930000007,0.889999986,0.850000024,0.879999995,0.860000014,0.860000014,0.839999974,0.860000014,0.949999988,1.049.999.952
Russian Federation,RUS,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.888.999.939,5.852.999.878,5.774.000.168,5.800.999.832,5.916.999.817,6.006.000.137,5.977.999.878,6.029.000.092,6.008.000.183,6.041.999.817,5.284.000.015,5.318.999.863,5.290.999.985
Russian Federation,RUS,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.120.000.076,3.219.100.189,3.152.000.046,3.063.800.049,3.111.000.061,2.962.599.945,2.993.899.918,2.879.999.924,2.746.999.931,2.685.499.954,2.588.299.942,2.501.199.913,248.939.991
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142805114,142742366,142785349,142849468,142960908,143201721,143506995,143819667,144096870,144342397,144496739,144477859,144406261
Russian Federation,RUS,"Population, female",SP.POP.TOTL.FE.IN,76469027,76477539,76535797,76600057,76684367,76832143,77008973,77184758,77337012,77468057,77546480,77529365,77482723
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.639.999.866,5.943.999.767,7.668.000.221,6.836.999.893,6.090.000.153,5.071.000.099,5.140.999.794,4.821.000.099,530.700.016,5.348.999.977,5.050.000.191,4.782.999.992,4.335.999.966
Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.439.099.979,1.508.500.004,1.882.699.966,174.489.994,1.577.200.031,1.535.999.966,1.497.399.998,1.453.999.996,1.734.600.067,1.755.500.031,1.719.499.969,1.803.700.066,1.568.299.961
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1.30E+17,1.66E+17,1.22E+17,1.52E+17,2.05E+17,2.21E+16,2.29E+17,2.06E+17,1.36E+17,1.28E+17,1.57E+16,1.66E+17,1.69E+17
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,9.101.255.049,1.163.527.293,8.562.813.277,1.067.499.578,1.431.108.432,1.542.087.454,1.597.464.463,1.409.564.874,9.313.013.625,8.704.898.413,1.072.033.266,1.128.735.528,1.149.764.925
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.922.971.323,4.885.136.736,4.897.687.859,4.875.096.248,4.880.489.126,4.878.457.315,4.863.030.558,4.856.947.549,4.844.076.472,4.846.285.481,4.853.187.141,4.864.953.165,4.868.641.253
Russian Federation,RUS,"Children out of school, primary, female",SE.PRM.UNER.FE,147644,45598,6665,..,..,..,..,58883,26164,6234,..,..,..
Russian Federation,RUS,"Children out of school, primary",SE.PRM.UNER,338135,114211,44971,..,21682,24643,22969,149626,80703,36857,8523,10839,4876
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.391.706.444,1.241.098.678,8.116.950.922,6.142.553.602,1.113.739.763,7.330.385.896,7.694.263.629,2.082.447.939,139.235.822,1.122.313.974,3.131.062.486,1.959.840.763,1.849.229.845
Serbia,SRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.701.878.497,9.085.204.854,7.887.692.895,5.728.941.631,8.909.097.738,6.199.338.956,5.125.443.276,2.585.382.937,187.289.248,1.549.888.832,297.079.317,1.974.942.562,2.440.600.408
Serbia,SRB,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.880.000.114,2.940.000.057,2.269.999.981,2.410.000.086,2.559.999.943,2.480.000.019,2.579.999.924,2.410.000.086,2.339.999.914,1.950.000.048,2.069.999.933,2.420.000.076,2.25
Serbia,SRB,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,3.381.000.137,3.645.999.908,3.397.999.954,3.113.999.939,2.898.999.977,2.872.999.954,3.079.999.924,3.490.000.153,3.531.000.137,3.813.000.107,3.968.000.031,4.029.000.092,4.188.000.107
Serbia,SRB,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,1.524.600.029,1.648.699.951,1.415.600.014,1.201.299.953,9.418.999.672,9.949.999.809,1.028.199.959,1.089.400.005,1.199.600.029,1.445.199.966,1.563.000.011,1.612.100.029,1.619.099.998
Serbia,SRB,"Population, total",SP.POP.TOTL,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322,7020858,6982604,6945235
Serbia,SRB,"Population, female",SP.POP.TOTL.FE.IN,3767040,3749981,3733876,3718022,3688222,3670074,3652210,3635214,3617485,3598916,3580264,3561304,3542820
Serbia,SRB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.103.100.014,1.600.399.971,1.788.400.078,2.023.399.925,2.371.199.989,2.498.900.032,2.384.600.067,20.375,1.876.499.939,161.079.998,1.427.900.028,1.370.300.007,1.107.400.036
Serbia,SRB,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,4.646.500.015,4.012.200.165,432.840.004,4.626.100.159,555.340.004,5.540.599.823,5.569.300.079,4.926.900.101,4.743.999.863,3.893.399.811,3.570.299.911,3.156.200.027,293.920.002
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,51514222382
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5.848.476.405,7.101.040.141,6.169.114.195,5.735.422.857,6.809.159.804,6.015.945.228,6.755.073.675,6.600.056.809,5.588.980.728,5.765.200.762,6.292.543.629,7.252.401.858,7.417.203.649
Serbia,SRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.330.600.029,4.334.479.834,4.327.106.435,427.774.964,4.206.592.784,4.218.361.777,4.292.554.615,4.340.795.012,4.334.743.432,4.384.615.725,44.138.826,4.409.906.676,4.437.461.968
Serbia,SRB,"Children out of school, primary, female",SE.PRM.UNER.FE,1692,2256,5510,7666,3434,4830,4381,1283,934,1026,1250,1625,2481
Serbia,SRB,"Children out of school, primary",SE.PRM.UNER,3174,4168,9982,15004,7458,10495,10006,3423,2187,2253,2752,3815,4887
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.756.723.716,4.598.179.763,1.615.104.641,0.957018133,3.919.285.991,3.606.102.635,140.047.369,-0.07616533,-0.325219777,-0.520010196,1.311.945.882,2.514.037.129,2.664.561.334
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,111.554.354,2.858.074.061,-1.161.221.397,0.532681317,1.676.477.179,1.260.116.212,0.509341301,-0.192250577,-0.216403221,-0.512184923,1.215.693.888,2.034.356.622,2.493.487.709
Slovak Republic,SVK,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.970.000.029,1.700.000.048,1.879.999.995,2.039.999.962,2.130.000.114,1.889.999.986,1.75,1.840.000.033,1.860.000.014,1.950.000.048,1.919.999.957,1.629.999.995,174.000.001
Slovak Republic,SVK,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.418.999.863,4.543.000.031,4.384.999.847,4.338.999.939,4.329.999.924,4.331.999.969,4.361.999.893,4.411.000.061,4.525.999.832,4.690.000.153,48.25,4.859.999.847,4.918.000.031
Slovak Republic,SVK,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,240.359.993,2.136.000.061,1.859.199.905,1.728.300.095,1.497.000.027,1.592.300.034,1.617.900.085,1.645.700.073,1.798.600.006,1.816.900.063,2.109.900.093,2.053.100.014,1.782.799.911
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147
Slovak Republic,SVK,"Population, female",SP.POP.TOTL.FE.IN,2769052,2771131,2774359,2776335,2779191,2783095,2785158,2786818,2788327,2790667,2793675,2796281,2799029
Slovak Republic,SVK,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.267.500.019,1.093.000.031,1.282.999.992,1.460.099.983,1.363.099.957,1.451.500.034,1.452.400.017,1.362.800.026,1.288.799.953,1.075.599.957,8.407.999.992,7.032.000.065,5.952.000.141
Slovak Republic,SVK,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.024.900.055,1.986.899.948,2.659.799.957,320.530.014,3.390.999.985,3.251.900.101,3.162.299.919,3.010.700.035,2.757.099.915,2.636.599.922,2.021.100.044,1.616.900.063,197.329.998
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,86454081577,1.00E+15,89046289247,90712671901,99362720494,94258572686,98541305462,1.01E+16,88601289843,89614053144,95157888667,1.06E+16,1.05E+16
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,1.608.561.152,1.867.729.271,1.653.167.051,1.682.535.163,1.840.601.196,1.743.082.675,1.820.324.249,1.863.097.598,163.356.454,1.650.108.385,1.749.472.879,1.938.051.351,1.930.354.566
Slovak Republic,SVK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.475.799.115,4.475.396.377,4.445.281.021,4.478.882.602,4.436.398.575,444.867.154,4.471.743.686,4.468.920.285,4.520.440.303,4.539.146.344,4.555.240.658,453.104.697,4.538.012.402
Slovak Republic,SVK,"Children out of school, primary, female",SE.PRM.UNER.FE,2861,2704,3929,5287,5932,4674,4430,5532,6683,7296,6061,4809,3705
Slovak Republic,SVK,"Children out of school, primary",SE.PRM.UNER,5709,5564,8041,10409,11670,9150,8543,11034,13359,14552,12554,10196,7558
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.657.495.633,5.647.423.806,0.839262247,1.801.170.221,1.802.851.719,259.741.386,1.769.200.859,0.199343827,-0.525552286,-0.054999542,1.429.107.433,173.860.862,1.630.522.608
Slovenia,SVN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.177.484.524,4.465.617.844,3.399.680.891,-1.029.317.885,1.040.015.007,0.479044261,1.600.355.935,0.456031616,1.005.043.485,0.874115426,1.464.064.024,2.116.788.342,2.199.603.922
Slovenia,SVN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.580.000.043,1.690.000.057,1.850.000.024,2.089.999.914,2.059.999.943,1.929.999.948,1.820.000.052,200.999.999,2.039.999.962,1.950.000.048,2.400.000.095,2.210.000.038,1.929.999.948
Slovenia,SVN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.022.000.122,5.095.999.908,50.5,4.952.000.046,4.804.999.924,4.734.000.015,4.597.000.122,4.672.000.122,4.668.000.031,4.754.000.092,4.977.999.878,5.068.999.863,5.059.999.847
Slovenia,SVN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,315.720.005,3.332.699.966,3.112.100.029,3.012.899.971,2.697.299.957,2.387.000.084,2.309.700.012,2.394.400.024,2.698.600.006,2.595.299.911,3.050.200.081,3.112.700.081,3.000.499.916
Slovenia,SVN,"Population, total",SP.POP.TOTL,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,1026572,1024981,1031295,1033502,1034190,1035591,1036687,1037549,1038090,1038477,1038723,1042032,1048857
Slovenia,SVN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.835.000.038,481.799.984,5.806.000.233,7.022.999.763,8.175.000.191,9.369.000.435,1.090.999.985,1.055.300.045,1.003.800.011,8.588.999.748,7.467.999.935,5.702.000.141,4.954.999.924
Slovenia,SVN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.115.499.973,1.123.499.966,1.335.700.035,1.383.899.975,1.674.900.055,2.096.500.015,2.361.199.951,212.840.004,1.455.799.961,1.475.300.026,1.293.900.013,9.541.999.817,9.154.000.282
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,48006372844,55552509155,50368056405,48161250405,51516366655,46580457470,48401896808,49930685013,43090173395,44736333522,48469082710,54137142149,54178877606
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2.378.764.656,2.748.333.717,2.469.423.049,2.350.954.314,2.509.513.229,2.264.310.025,234.966.025,2.421.492.207,2.088.176.693,2.166.364.341,2.345.594.473,2.610.410.279,2.594.295.477
Slovenia,SVN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.577.076.651,4.598.006.606,4.592.335.536,4.569.507.204,4.579.955.229,4.597.488.525,4.563.815.114,4.583.469.037,4.581.485.925,4.648.475.265,4.656.776.296,4.619.906.739,4.633.256.762
Slovenia,SVN,"Children out of school, primary, female",SE.PRM.UNER.FE,430,382,365,324,26,..,144,207,..,..,..,..,..
Slovenia,SVN,"Children out of school, primary",SE.PRM.UNER,846,729,764,683,353,431,718,894,521,558,225,294,140
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,617.781.207,1.005.528.203,7.264.562.145,4.063.538.973,5.017.157.733,5.723.943.662,5.776.404.135,6.136.020.151,4.509.208.278,6.594.604.415,5.181.082.233,4.504.577.493,4.124.350.725
South Africa,ZAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.245.764.766,7.850.331.729,8.663.041.832,6.128.432.432,5.539.056.432,4.685.206.388,5.844.111.401,5.366.546.185,5.545.528.123,6.952.171.961,5.473.321.975,3.956.473.697,449.944.874
South Africa,ZAF,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,5.909.999.847,3.089.999.914,2.609.999.895,2.819.999.933,2.839.999.914,2.420.000.076,2.569.999.933,2.5,2.25,2.640.000.105,275.999.999,2.289.999.962,2.720.000.029
South Africa,ZAF,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,2.706.999.969,3.559.999.847,3.443.999.863,3.259.000.015,3.279.000.092,3.297.999.954,3.391.999.817,3.386.000.061,3.452.999.878,3.384.000.015,3.433.000.183,3.436.000.061,3.370.000.076
South Africa,ZAF,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,1.140.400.028,1.415.200.043,1.236.699.963,1.083.500.004,1.072.099.972,1.001.399.994,1.051.299.953,1.015.999.985,1.063.199.997,9.460.000.038,9.887.999.535,9.196.000.099,8.748.999.596
South Africa,ZAF,"Population, total",SP.POP.TOTL,49119766,49779472,50477013,51216967,52003759,52832659,53687125,54544184,55386369,56207649,57009751,57792520,58558267
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,24895876,25226850,25576554,25947466,26341727,26757264,27186808,27620134,28049365,28471936,28888314,29297427,29698965
South Africa,ZAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.308.800.125,2.581.900.024,2.557.699.966,2.702.000.046,2.723.600.006,2.709.399.986,2.654.800.034,2.704.299.927,2.754.800.034,2.901.300.049,2.928.300.095,2.907.099.915,3.051.399.994
South Africa,ZAF,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,5.976.499.939,4.958.599.854,5.163.600.159,5.438.199.997,5.463.600.159,5.647.600.174,5.553.099.823,5.542.200.089,5.510.200.119,5.963.899.994,5.886.500.168,5.911.000.061,6.206.700.134
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,3.33E+16,3.16E+16,3.30E+16,4.17E+16,4.58E+16,4.34E+16,4.01E+16,3.81E+16,3.47E+15,3.24E+16,3.81E+16,4.05E+16,3.88E+16
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6.780.884.555,635.065.271,6.532.736.968,8.148.961.202,8.810.930.651,8.222.197.279,7.467.079.185,6.988.808.739,6.259.839.681,5.756.965.741,6.690.939.847,7.005.095.413,6.624.761.865
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.370.593.338,4.382.143.673,437.234.273,4.355.431.523,4.402.815.666,4.392.887.735,4.437.891.731,4.440.523.445,4.454.874.973,4.448.245.073,4.480.164.264,4.490.411.062,4.491.850.653
South Africa,ZAF,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,198498,386532,379344
South Africa,ZAF,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,311658,..,567591,845478,843053
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.212.168.834,3.437.049.106,-0.494460544,1.157.988.027,2.961.150.738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794.499.047,1.953.535.301,1.784.150.974
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.825.893.231,323.523.528,2.358.905.101,0.947565419,10.883.594,1.001.422.023,0.927395691,1.744.531.292,2.121.180.245,1.525.609.914,2.135.151.825,2.396.920.335,2.546.875.481
Sweden,SWE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.539.999.962,1.570.000.052,1.610.000.014,175.999.999,1.659.999.967,1.710.000.038,1.700.000.048,1.659.999.967,1.700.000.048,1.690.000.057,149.000.001,1.470.000.029,1.5
Sweden,SWE,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.583.000.183,5.588.000.107,5.463.000.107,6.138.999.939,6.259.999.847,63,6.327.000.046,6.379.999.924,6.444.000.244,6.508.000.183,6.569.999.695,6.623.000.336,6.609.999.847
Sweden,SWE,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,426.629.982,4.234.400.177,3.903.499.985,3.918.099.976,4.089.300.156,4.148.799.896,4.308.499.908,4.454.800.034,4.617.499.924,4.678.900.146,4.663.100.052,4.684.199.905,4.529.800.034
Sweden,SWE,"Population, total",SP.POP.TOTL,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,4603910,4635640,4671033,4706949,4738799,4770395,4807653,4852495,4901217,4960573,5025514,5082090,5131863
Sweden,SWE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,646.999.979,656.099.987,8.008.000.374,8.520.000.458,7.757.999.897,7.717.000.008,7.887.000.084,7.688.000.202,7.289.000.034,6.586.999.893,6.441.999.912,6.235.000.134,6.954.999.924
Sweden,SWE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,196.970.005,2.060.099.983,2.362.400.055,2.353.700.066,2.213.100.052,2.207.299.995,2.209.799.957,2.123.600.006,1.937.800.026,1.711.499.977,1.689.100.075,1.624.799.919,1.971.299.934
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,4.91E+16,5.18E+16,4.37E+16,4.96E+16,5.74E+16,5.52E+16,5.87E+16,5.82E+16,5.05E+16,5.16E+16,5.41E+16,5.55E+16,5.34E+15
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,5.370.000.534,5.615.255.234,4.694.696.027,5.286.904.429,6.075.575.955,5.803.782.132,611.269.432,6.002.036.046,5.154.548.361,5.196.515.715,5.379.150.873,5.458.906.039,5.193.942.974
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.751.578.402,4.743.290.063,4.739.783.529,4.714.281.032,4.732.805.639,4.744.388.037,4.746.797.635,4.752.066.349,4.770.300.779,4.765.862.727,4.764.618.264,4.770.209.336,4.767.667.154
